"SDY","72768799999","0.83"
"SEA","72793024233","1.41"
"SFB","72205712854","0.81"
"SFO","72494023234","2.47"
"SGF","72440013995","0.80"
"SGU","72475499999","0.72"
"SGY","70362025335","0.70"
"SHD","72410599999","0.38"
"SHG","70171899999","41.91"
"SHH","70119599999","1.04"
"SHR","72666024029","0.51"
"SHV","72248013957","0.94"
"SIT","70371025333","0.61"
"SJC","72494523293","0.99"
"SJT","72263023034","1.59"
"SJU","78535011630","43.84"
"SLC","72572024127","1.39"
"SLE","72694024232","0.81"
"SLK","72622899999","0.42"
"SLN","72458603919","2.54"
"SMF","72483993225","1.40"
"SMN","72686699999","7.31"
"SMX","72394023273","1.58"
"SNA","72297793184","0.70"
"SNP","70308025713","1.31"
"SOV","70341025507","25.23"
"SOW","72374799999","0.95"
"SPB","78543011640","1.19"
"SPI","72439093822","1.02"
"SPS","72351013966","0.99"
"SRQ","72211599999","0.45"
"SRV","70260699999","39.49"
"STC","72655014926","1.19"
"STG","70260699999","39.49"
"STL","72434013994","1.46"
"STS","72495799999","1.24"
"STT","78543011640","1.44"
"SUN","72586599999","0.73"
"SUX","72557014943","1.10"
"SVA","70203599999","1.61"
"SVC","72272093063","0.44"
"SVS","70179599999","34.52"
"SWF","72503814714","1.47"
"SWO","72354599999","1.49"
"SXP","70208499999","33.02"
"SYB","70350025501","46.22"
"SYR","72519014771","0.75"
"TAL","72779599999","13.94"
"TBN","72445703938","2.28"
"TCT","70231599999","12.43"
"TEB","72502594741","0.61"
"TEK","99285099999","32.49"
"TEX","72462799999","1.49"
"TGC","72334603811","38.48"
"TKE","70260799999","40.05"
"TLA","70119099999","24.60"
"TLH","72214093805","0.47"
"TNC","70117099999","0.36"
"TOG","72348903935","29.71"
"TOL","72536094830","0.60"
"TPA","72211012842","1.46"
"TRI","72318113877","0.91"
"TSS","72503014732","10.01"
"TUL","72356013968","1.31"
"TUP","72330193862","0.66"
"TUS","72274023160","2.18"
"TVC","72638714850","0.53"
"TVF","72755599999","0.44"
"TWF","72586699999","0.19"
"TXK","72341813977","1.27"
"TYR","72244813972","0.96"
"TYS","72326013891","1.33"
"UIN","72439693989","0.42"
"UNK","70207026627","0.83"
"VAK","70212026633","36.50"
"VBM","70260699999","39.49"
"VCT","72255012912","2.09"
"VCV","72382523131","1.08"
"VDZ","70275699999","0.51"
"VEL","72570599999","0.90"
"VIS","72389699999","1.07"
"VLD","72216693845","0.77"
"VPS","72221013858","3.49"
"VQS","78535011630","20.99"
"WAA","70117099999","9.66"
"WKK","70321099999","24.99"
"WLK","70260699999","39.49"
"WNA","70219026615","9.55"
"WRG","70387099999","0.63"
"WRL","72666599999","0.89"
"WSN","70326025503","21.27"
"WST","72504614707","20.01"
"WTK","70260699999","39.49"
"WWP","70260699999","39.49"
"WWT","70260699999","39.49"
"WYS","72676599999","0.56"
"XNA","72343499999","19.04"
"XNY","72529014768","31.51"
"XVG","72750099999","44.52"
"YAK","70361025339","0.26"
"YIP","72537614853","1.24"
"YKM","72781024243","0.31"
"YNG","72525014852","0.81"
"YUM","72280023195","0.22"
"ZBP","72406093721","16.40"
"ZFV","72512899999","26.15"
"ZFZ","72503014732","12.90"
"ZGD","72504614707","5.08"
"ZHO","72243512918","16.04"
"ZLY","72518014735","0.06"
"ZME","72409514792","16.73"
"ZML","72640014839","0.88"
"ZRD","72401013740","10.74"
"ZRL","72511699999","8.92"
"ZRP","72502014734","5.65"
"ZRT","72508714752","3.59"
"ZRU","72509014739","8.00"
"ZRV","72507014765","11.39"
"ZSF","74491014703","11.73"
"ZTD","74499404741","3.80"
"ZTE","72529014768","6.27"
"ZTF","72503794745","13.99"
"ZTJ","72409514792","16.73"
"ZTN","72409514792","8.43"
"ZTO","72509014739","4.81"
"ZTV","72423093821","0.86"
"ZTY","72509014739","3.87"
"ZUA","72519794794","12.69"
"ZUN","72362723081","47.83"
"ZVE","72508999999","4.62"
"ZWB","74598013702","6.06"
"ZWI","72525014852","32.07"
"ZWU","72403093738","19.03"
"ZWV","72439093822","19.32"
"ZWW","74598013702","12.93"
"ZYQ","72519014771","7.66"
