STN_ID,DATE,TIME,LAT,LONG,ELEVATION,STN_NAME,WND_SPD,WND_DIR,CIG,VIS,TMP,DEW,SLP
2836099999,1921-03-04,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0306,+9999,09752
2836099999,1921-03-04,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,050,99999,000000,-0128,+9999,09679
2836099999,1921-03-04,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,090,99999,000000,-0106,+9999,09564
2836099999,1921-03-05,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,020,99999,000000,-0100,+9999,10466
2836099999,1921-03-05,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,360,99999,000000,-0083,+9999,10482
2836099999,1921-03-05,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,360,99999,000000,-0061,+9999,09534
2836099999,1921-03-06,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,340,99999,000000,-0094,+9999,09672
2836099999,1921-03-06,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,360,99999,000000,-0083,+9999,09759
2836099999,1921-03-06,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0261,+9999,09812
2836099999,1921-03-07,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,340,99999,000000,-0378,+9999,09834
2836099999,1921-03-07,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0100,+9999,09826
2836099999,1921-03-07,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0111,+9999,09824
2836099999,1921-03-08,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0144,+9999,09834
2836099999,1921-03-08,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0083,+9999,09823
2836099999,1921-03-08,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,270,99999,000000,-0244,+9999,09824
2836099999,1921-03-09,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0333,+9999,09824
2836099999,1921-03-09,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0128,+9999,09828
2836099999,1921-03-09,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,999,99999,000000,-0111,+9999,09823
2836099999,1921-03-10,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,140,99999,000000,-0094,+9999,09772
2836099999,1921-03-10,13-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,140,99999,000000,-0050,+9999,09791
2836099999,1921-03-10,20-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,180,99999,000000,-0050,+9999,09846
2836099999,1921-03-11,06-00-00,67.395033,26.619133,183.48,"SODANKYLA, FI",1,200,99999,000000,-0056,+9999,09890
